City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1101,Mehamn,,71.0357,27.8492,49.95,93,75,12.66,broken clouds
1102,Grindavik,,63.8424,-22.4338,39.67,81,90,32.21,overcast clouds
1103,Ibra,,22.6906,58.5334,80.73,58,30,1.59,scattered clouds
1104,Soe,,-9.8607,124.284,86.41,33,89,7.94,overcast clouds
1105,Tirumullaivasal,,11.2333,79.8333,84.63,62,100,14.79,light rain
1106,Alofi,,-19.0595,-169.9187,78.69,61,100,6.91,overcast clouds
1107,Bereda,,43.2686,-7.5406,63.41,84,100,8.48,overcast clouds
1108,Aden,,12.7794,45.0367,87.3,66,3,4.32,clear sky
1109,Bella Union,,-30.2752,-57.6007,59.68,85,0,7.72,clear sky
1110,Maragheh,,37.3917,46.2398,48.47,22,0,6.91,clear sky
1111,Moose Factory,,51.2585,-80.6094,46.4,93,90,4.61,overcast clouds
1112,Ust-Tsilma,,65.441,52.1498,38.5,92,100,5.57,overcast clouds
1113,Gaoyou,,32.7858,119.4278,90.93,61,9,6.89,light rain
1114,Jumla,,29.2747,82.1838,66.45,70,23,1.97,few clouds
1115,Bosaso,,11.2842,49.1816,86.76,54,19,2.91,few clouds
1116,Pryazha,,61.6926,33.6216,42.03,98,75,3.69,broken clouds
1117,Banjarmasin,,-3.3244,114.591,86.14,53,42,3.27,scattered clouds
1118,Brae,,60.3964,-1.353,55.31,97,100,16.46,overcast clouds
1119,Malanje,,-9.5402,16.341,63.64,84,70,4.32,broken clouds
1120,Manggar,,-2.8833,108.2667,86.09,64,72,9.55,broken clouds
1121,Shimoda,,34.6667,138.95,73.76,61,9,20.07,clear sky
1122,Saveh,,35.0213,50.3566,62.11,44,0,2.04,clear sky
1123,Cockburn Town,,21.4612,-71.1419,83.3,74,10,12.03,clear sky
1124,Calbuco,,-41.768,-73.1273,42.01,80,30,5.73,scattered clouds
1125,Rizhao,,35.4275,119.4553,68.74,94,100,7.29,overcast clouds
1126,Okha,,53.5739,142.9478,57.0,48,98,2.28,overcast clouds
1127,Hay River,,60.8156,-115.7999,44.58,81,75,6.91,broken clouds
1128,Mareeba,,-17.0,145.4333,86.43,47,24,9.42,few clouds
1129,Casambalangan,,18.3765,122.1274,85.51,74,27,4.12,scattered clouds
1130,Evensk,,61.95,159.2333,45.07,44,12,3.42,few clouds
1131,Gornopravdinsk,,60.05,69.9,34.97,77,13,6.98,few clouds
1132,Kaitangata,,-46.2817,169.8464,50.94,52,5,8.03,clear sky
1133,Santomera,,38.0615,-1.0488,71.1,79,95,1.01,overcast clouds
1134,Gushikawa,,26.3544,127.8686,87.39,74,1,14.97,clear sky
1135,Kahului,,20.8947,-156.47,83.46,86,40,20.71,scattered clouds
1136,Bolobo,,-2.1667,16.2333,70.38,95,100,0.87,light rain
1137,Turbat,,26.0023,63.044,84.38,52,26,1.81,scattered clouds
1138,Mrakovo,,52.7161,56.6244,41.86,58,85,14.09,overcast clouds
1139,Sojat,,25.9167,73.6667,83.77,68,85,6.38,overcast clouds
1140,Clyde River,,70.4692,-68.5914,25.99,87,32,9.46,scattered clouds
1141,Flinders,,-34.5833,150.8552,67.8,56,62,5.01,broken clouds
1142,Mtimbira,,-8.7833,36.35,67.51,64,41,2.13,scattered clouds
1143,Deputatskiy,,69.3,139.9,27.7,72,100,13.58,overcast clouds
1144,Llanes,,43.4198,-4.7549,66.88,72,90,7.65,overcast clouds
1145,Gondar,,12.6,37.4667,53.47,74,3,4.21,clear sky
1146,West Bay,,19.3667,-81.4167,84.27,80,20,1.99,few clouds
1147,Marsa Matruh,,31.3525,27.2453,73.6,73,0,6.91,clear sky
1148,Msanga,,-6.05,36.0333,62.2,70,38,4.09,scattered clouds
1149,Lincoln,,40.8,-96.667,80.02,48,1,3.0,clear sky
1150,Wanning,,18.8003,110.3967,85.66,70,14,5.84,light rain
1151,Back Mountain,,41.3359,-75.9963,58.66,80,73,3.76,broken clouds
1152,Huescar,,37.811,-2.5412,63.95,51,89,0.92,overcast clouds
1153,Korem,,12.5058,39.5228,53.35,48,44,2.48,scattered clouds
1154,Arauca,,7.0847,-70.7591,76.14,79,22,2.24,few clouds
1155,Kristiinankaupunki,,62.2743,21.376,46.92,84,75,10.49,broken clouds
1156,Gizo,,-8.103,156.8419,84.2,68,92,3.11,overcast clouds
1157,Maldonado,,-34.6667,-54.9167,58.39,92,8,3.56,clear sky
1158,Spas-Demensk,,54.4122,34.0226,46.31,90,89,8.66,overcast clouds
1159,Neuquen,,-38.9516,-68.0591,49.89,46,0,2.3,clear sky
1160,Santana Do Livramento,,-30.8908,-55.5328,56.17,92,0,5.55,clear sky
1161,Magadi,,12.9667,77.2333,71.94,84,100,11.5,moderate rain
1162,Port-Gentil,,-0.7193,8.7815,77.68,82,100,9.78,overcast clouds
1163,Mustafakemalpasa,,40.0353,28.4117,64.45,74,0,1.66,clear sky
1164,Gairo,,39.8497,9.5047,65.41,70,100,4.97,overcast clouds
1165,Kruisfontein,,-34.0033,24.7314,55.49,94,7,4.05,clear sky
1166,Kavaratti,,10.5669,72.642,81.27,79,100,23.67,overcast clouds
1167,Kieta,,-6.2167,155.6333,83.91,73,80,4.72,light rain
1168,Trincomalee,,8.5711,81.2335,82.11,76,100,24.83,overcast clouds
1169,Woodstock,,43.1334,-80.7497,62.65,81,100,7.0,overcast clouds
1170,Usogorsk,,63.4106,48.6872,41.41,95,100,6.42,overcast clouds
1171,Ekibastuz,,51.6667,75.3667,36.52,53,100,21.14,light rain
1172,Skibbereen,,51.55,-9.2667,51.6,82,71,15.43,broken clouds
1173,Sinop,,41.7711,34.8709,52.02,64,0,2.26,clear sky
1174,Izumo,,35.3667,132.7667,76.95,73,20,14.97,few clouds
1175,Lakes Entrance,,-37.8811,147.981,66.58,47,15,7.09,few clouds
1176,Byron Bay,,-28.65,153.6167,69.91,53,78,9.46,broken clouds
1177,Tautira,,-17.7333,-149.15,82.42,78,15,12.77,few clouds
1178,Ukiah,,39.1502,-123.2078,67.89,49,1,8.05,clear sky
1179,Oktyabrskiy,,54.4815,53.471,45.86,89,100,12.44,overcast clouds
1180,Katsuura,,35.1333,140.3,80.19,64,27,18.52,scattered clouds
1181,Kadhan,,24.481,68.9859,84.79,70,45,9.4,scattered clouds
1182,Eqbaliyeh,,35.3022,51.5358,66.02,44,0,4.43,clear sky
1183,Bathsheba,,13.2167,-59.5167,79.41,83,75,14.97,broken clouds
1184,San Matias,,-16.3667,-58.4,80.82,51,31,5.12,scattered clouds
1185,Sorland,,67.667,12.6934,53.01,86,97,11.12,overcast clouds
1186,Chipinge,,-20.1883,32.6236,58.12,75,0,4.45,clear sky
1187,Araguaina,,-7.1911,-48.2072,82.81,46,15,1.25,few clouds
1188,Svetlaya,,46.5389,138.3297,63.68,68,14,10.42,few clouds
1189,Tarakan,,3.3,117.6333,85.5,74,40,3.44,scattered clouds
1190,Beira,,-19.8436,34.8389,69.89,94,20,3.44,few clouds
1191,Chardara,,41.2547,67.9692,61.97,57,0,10.6,clear sky
1192,Mtwara,,-10.2667,40.1833,69.13,100,20,9.22,few clouds
1193,Upata,,8.0086,-62.3989,73.44,83,56,3.74,broken clouds
1194,Merauke,,-8.4667,140.3333,81.55,80,68,13.27,broken clouds
1195,Praia,,14.9215,-23.5087,77.54,83,20,8.05,few clouds
1196,Sao Filipe,,14.8961,-24.4956,78.4,81,79,5.53,broken clouds
1197,Mount Gambier,,-37.8333,140.7667,66.11,34,76,12.66,broken clouds
1198,San Carlos De Bariloche,,-41.1456,-71.3082,31.75,64,0,4.61,clear sky
1199,Coahuayana,,18.7333,-103.6833,78.96,89,87,0.78,overcast clouds
1200,Puerto Ayacucho,,5.6639,-67.6236,75.07,90,92,4.21,overcast clouds
1201,Miles City,,46.4083,-105.8406,79.77,19,1,5.75,clear sky
1202,Belaya Gora,,68.5333,146.4167,30.54,64,100,16.64,overcast clouds
1203,Vilhena,,-12.7406,-60.1458,69.67,84,64,4.45,broken clouds
1204,Kununurra,,-15.7667,128.7333,94.98,29,33,9.22,scattered clouds
1205,Kaeo,,-35.1,173.7833,51.96,89,100,2.51,light rain
1206,Ous,,60.9058,61.5186,31.95,86,100,7.0,overcast clouds
1207,Ballina,,-28.8667,153.5667,69.98,63,90,6.91,overcast clouds
1208,Masuda,,34.6667,131.85,78.53,78,20,4.61,few clouds
1209,Sala,,34.0389,-6.8166,66.63,100,98,0.0,overcast clouds
1210,Van Wert,,40.8695,-84.5841,66.22,66,1,1.99,clear sky
1211,Owando,,-0.4819,15.8999,69.3,98,89,1.7,light rain
1212,Avera,,33.194,-82.5271,66.7,57,0,3.8,clear sky
1213,Gannan,,47.9147,123.5031,63.63,58,0,12.95,clear sky
1214,Cuenca,,-2.8833,-78.9833,55.53,76,98,2.3,overcast clouds
1215,Zhigansk,,66.7697,123.3711,36.12,77,67,24.0,broken clouds
1216,Dukat,,62.55,155.55,30.72,67,97,4.52,overcast clouds
1217,Carbonear,,47.7332,-53.2148,55.6,95,87,7.49,overcast clouds
1218,Mantua,,45.1667,10.7833,64.71,90,99,1.99,overcast clouds
1219,Vanavara,,60.34,102.2797,32.81,93,100,12.1,light snow
1220,Qingyuan,,23.7,113.0333,87.78,63,1,3.49,clear sky
1221,San Jose De Las Lajas,,22.9614,-82.1511,76.23,85,0,5.77,clear sky
1222,Vostok,,46.4856,135.8833,66.2,54,96,5.53,overcast clouds
1223,San Andres,,12.5847,-81.7006,78.82,89,40,17.27,scattered clouds
1224,Graham,,47.0529,-122.2943,58.6,94,90,0.0,light intensity drizzle
1225,Keffi,,8.8486,7.8736,77.38,97,69,1.95,broken clouds
1226,Gonda,,27.1333,81.9333,84.83,72,13,6.76,few clouds
1227,Kinarut,,5.8231,116.0466,84.22,83,20,2.3,few clouds
1228,Bubaque,,11.2833,-15.8333,83.01,79,97,9.08,overcast clouds
1229,Andenes,,69.3143,16.1194,55.38,82,99,18.41,light rain
1230,Kathmandu,,27.7167,85.3167,70.02,94,20,2.3,mist
1231,Kainantu,,-6.2887,145.8655,75.09,61,100,5.14,overcast clouds
1232,Hami,,42.8,93.45,70.11,18,0,3.4,clear sky
1233,Ada,,43.4166,-116.1262,74.28,32,6,6.6,clear sky
1234,Ahuimanu,,21.4447,-157.8378,87.51,77,90,13.8,light rain
1235,Aswan,,24.0934,32.907,78.1,36,0,11.5,clear sky
1236,La Ronge,,55.1001,-105.2842,57.45,67,90,4.61,overcast clouds
1237,Waipawa,,-41.4122,175.5153,48.45,88,100,11.12,light rain
1238,Vanimo,,-2.6741,141.3028,85.57,64,100,5.93,heavy intensity rain
1239,Teupasenti,,14.2167,-86.7,72.86,95,99,2.59,overcast clouds
1240,North Bend,,43.4065,-124.2243,70.25,91,90,14.97,overcast clouds
1241,Oia,,40.5426,-8.5386,62.46,90,99,4.5,overcast clouds
1242,Nesna,,66.1967,13.0213,49.57,81,100,17.09,overcast clouds
1243,Kenai,,60.5544,-151.2583,47.03,69,1,5.75,clear sky
1244,Sakakah,,29.9697,40.2064,71.17,26,0,3.11,clear sky
1245,Teknaf,,20.8624,92.3058,80.85,87,100,5.7,overcast clouds
1246,Kruglolesskoye,,44.6589,42.8142,57.29,84,99,16.67,light rain
1247,Anadyr,,64.75,177.4833,36.1,80,0,2.24,clear sky
1248,Shemonaikha,,50.6328,81.9056,35.91,50,15,6.98,few clouds
1249,Westport,,41.1415,-73.3579,67.98,80,1,1.99,clear sky
1250,Saint-Georges,,12.0564,-61.7485,80.28,83,20,0.0,few clouds
1251,Vestmannaeyjar,,63.4427,-20.2734,42.3,74,98,19.93,overcast clouds
1252,Petatlan,,17.5167,-101.2667,78.98,84,98,2.15,overcast clouds
1253,Ambilobe,,-13.2,49.05,68.72,68,11,2.84,few clouds
1254,Aykhal,,66.0,111.5,30.74,88,100,19.19,overcast clouds
1255,Agnibilekrou,,7.1344,-3.2047,70.34,100,100,2.59,overcast clouds
1256,Kushima,,31.4583,131.2333,85.51,67,59,13.42,broken clouds
1257,Yarmouth,,41.7057,-70.2286,66.09,70,1,15.99,clear sky
1258,Businga,,3.3333,20.8833,69.98,98,100,1.95,overcast clouds
1259,Lugovoy,,42.9472,72.7644,69.22,24,0,18.3,clear sky
1260,Khandyga,,62.6667,135.6,43.9,58,82,5.01,broken clouds
1261,Qasigiannguit,,68.8193,-51.1922,21.45,77,0,3.91,clear sky
1262,Shu,,43.5983,73.7614,74.08,17,0,20.58,clear sky
1263,Lavrentiya,,65.5833,-171.0,33.04,82,68,3.42,broken clouds
1264,Paracuru,,-3.41,-39.0306,81.1,82,57,15.99,broken clouds
1265,Maxixe,,-23.8597,35.3472,69.84,91,1,6.38,clear sky
1266,Westerland,,54.9079,8.3033,59.94,100,75,4.61,broken clouds
1267,Morondava,,-20.2833,44.2833,73.63,85,4,7.14,clear sky
1268,Simi,,9.5667,-12.35,72.48,97,100,1.83,light rain
1269,Prince Rupert,,54.3161,-130.3201,55.09,83,90,11.5,light rain
1270,Severomuysk,,56.1481,113.4267,25.86,87,99,6.4,overcast clouds
1271,Abu Dhabi,,24.4667,54.3667,87.91,51,100,5.75,overcast clouds
1272,Rafai,,4.95,23.9167,67.86,98,100,0.85,overcast clouds
1273,Canmore,,51.0834,-115.3521,62.71,72,69,4.61,broken clouds
1274,Quarai,,-30.3875,-56.4514,58.15,87,0,8.46,clear sky
1275,Karachi,,24.9056,67.0822,84.02,79,20,0.0,smoke
1276,Santa Maria Da Vitoria,,-13.3947,-44.1886,78.44,41,6,7.34,clear sky
1277,Garissa,,-0.4536,39.6401,72.45,82,46,12.97,scattered clouds
1278,Kloulklubed,,7.0419,134.2556,86.5,74,84,7.94,broken clouds
1279,La Verne,,34.1008,-117.7678,74.01,77,1,8.05,clear sky
1280,Joao Pinheiro,,-17.7425,-46.1725,70.88,62,88,15.97,overcast clouds
1281,Khorixas,,-20.3667,14.9667,63.16,40,4,3.33,clear sky
1282,Busayra,,30.7376,35.6078,63.75,62,0,2.89,clear sky
1283,Aloleng,,16.1307,119.7824,85.44,71,90,5.97,overcast clouds
1284,Nangka,,9.4006,122.8169,85.53,72,52,7.11,broken clouds
1285,Vanderhoof,,54.0166,-124.0198,55.22,75,92,3.74,overcast clouds
1286,Damietta,,31.4165,31.8133,76.89,69,2,6.46,clear sky
1287,Timbiqui,,2.7717,-77.6654,75.56,94,97,4.9,light rain
1288,Gigmoto,,13.7796,124.39,85.46,73,100,3.24,overcast clouds
1289,Rocha,,-34.4833,-54.3333,54.1,94,6,3.56,clear sky
1290,Sao Lourenco Do Sul,,-31.3653,-51.9783,60.89,95,1,4.34,clear sky
1291,Goderich,,43.7501,-81.7165,61.12,82,100,6.91,overcast clouds
1292,Camana,,-16.6228,-72.7111,61.12,80,52,5.06,broken clouds
1293,Las Navas,,12.3392,125.0313,91.15,56,99,4.41,overcast clouds
1294,Santa Cruz,,-17.8,-63.1667,80.06,69,88,6.91,smoke
1295,Monte Alegre,,-2.0078,-54.0692,77.47,69,36,2.98,scattered clouds
1296,Nome,,64.5011,-165.4064,37.47,75,75,8.05,broken clouds
1297,Aklera,,24.4167,76.5667,81.25,79,22,7.87,few clouds
1298,Atsipopoulon,,35.35,24.4333,70.92,61,0,5.21,clear sky
1299,General Pico,,-35.6566,-63.7568,49.6,51,4,9.15,clear sky
1300,Kaliua,,-5.0606,31.7936,72.84,43,90,4.7,overcast clouds
1301,Sorong,,-0.8833,131.25,83.12,75,15,5.14,few clouds
1302,Praia Da Vitoria,,38.7333,-27.0667,68.25,77,75,16.46,broken clouds
1303,Fort Saint James,,54.4333,-124.25,51.71,85,79,2.06,broken clouds
1304,Shingu,,33.7333,135.9833,77.99,79,98,10.49,overcast clouds
1305,Panzhihua,,26.5851,101.7128,78.46,66,6,0.89,clear sky
1306,Balad,,34.0164,44.1453,70.74,17,0,12.33,clear sky
1307,Marsh Harbour,,26.5412,-77.0636,79.77,63,0,11.63,clear sky
1308,Plover,,44.4564,-89.544,63.03,77,1,3.0,clear sky
1309,San Roque,,36.2107,-5.3842,65.23,82,79,6.91,broken clouds
1310,Luanda,,-8.8368,13.2343,71.82,86,98,7.02,overcast clouds
1311,Castelbuono,,37.932,14.0886,72.39,74,46,1.28,scattered clouds
1312,Kenora,,49.8167,-94.4337,60.78,67,75,4.61,broken clouds
1313,Mnogovershinnyy,,53.9353,139.9242,55.2,37,97,6.17,overcast clouds
1314,Dabeiba,,7.0017,-76.2672,74.25,98,98,1.21,overcast clouds
1315,Buluang,,13.3068,123.3425,85.3,75,100,2.1,overcast clouds
1316,Sitrah,,26.1547,50.6206,86.0,48,1,8.01,dust
1317,Ismailia,,30.6043,32.2723,69.04,77,1,6.46,clear sky
1318,Gisenyi,,-1.7028,29.2564,61.54,85,45,3.76,scattered clouds
1319,Boralday,,43.3578,76.8594,53.46,43,1,2.24,clear sky
1320,Thunder Bay,,48.4001,-89.3168,51.57,87,1,2.3,clear sky
1321,Ormara,,25.2088,64.6357,82.15,76,46,7.78,scattered clouds
1322,Dudinka,,69.4058,86.1778,34.29,56,98,6.51,overcast clouds
1323,Cabanas,,22.9758,-82.9219,77.56,80,0,8.52,clear sky
1324,Port Blair,,11.6667,92.75,81.72,81,100,10.6,overcast clouds
1325,Mul,,20.0667,79.6667,77.94,92,100,11.07,overcast clouds
1326,Basco,,20.4487,121.9702,84.49,76,13,12.3,few clouds
1327,Vestmanna,,62.1564,-7.1664,47.32,100,75,9.22,broken clouds
1328,Big Spring,,32.2504,-101.4787,80.08,41,1,1.01,clear sky
1329,Smidovich,,48.6,133.8167,67.95,63,100,11.34,moderate rain
1330,Esil,,51.9556,66.4042,44.35,38,100,24.76,overcast clouds
1331,Ust-Barguzin,,53.45,108.9833,42.71,61,63,6.2,broken clouds
1332,Darhan,,49.4867,105.9228,46.17,51,93,2.57,overcast clouds
1333,Vytegra,,61.0064,36.4481,42.31,94,59,3.47,broken clouds
1334,Prieska,,-29.6641,22.7474,65.16,13,0,4.47,clear sky
1335,Damghan,,36.1683,54.348,57.9,48,0,1.23,clear sky
1336,Rendsburg,,54.3,9.6667,63.34,64,100,2.3,overcast clouds
1337,Alihe,,50.5667,123.7167,54.55,50,2,13.04,clear sky
1338,Sambava,,-14.2667,50.1667,71.28,83,100,13.18,light rain
1339,Skiathos,,39.1623,23.4909,69.96,52,0,2.17,clear sky
1340,Akyab,,20.15,92.9,79.57,88,100,3.8,moderate rain
1341,Axim,,4.8699,-2.2405,74.59,93,100,7.27,overcast clouds
1342,Noumea,,-22.2763,166.4572,76.98,62,35,10.4,scattered clouds
1343,Oxelosund,,58.6706,17.1015,50.38,93,0,5.75,clear sky
1344,Bilibino,,68.0546,166.4372,30.76,97,100,21.3,snow
1345,Berlevag,,70.8578,29.0864,50.0,85,100,19.3,overcast clouds
1346,Nokha,,27.6,73.4167,83.46,66,0,12.53,clear sky
1347,Shibukawa,,36.4833,139.0,77.13,65,90,4.9,overcast clouds
1348,Shenjiamen,,29.9576,122.298,79.0,79,28,8.59,scattered clouds
1349,Orocue,,4.7912,-71.3354,78.67,74,39,3.13,scattered clouds
1350,San Quintin,,30.4833,-115.95,67.78,79,42,9.48,scattered clouds
1351,Dori,,14.0354,-0.0345,84.56,47,6,11.72,clear sky
1352,Beyneu,,45.3167,55.2,61.3,60,100,24.09,overcast clouds
1353,Esperance,,-33.8667,121.9,60.64,83,82,13.15,light rain
1354,Ilo,,-17.6394,-71.3375,59.68,81,55,1.45,broken clouds
1355,Baruun-Urt,,46.6806,113.2792,58.57,27,0,17.36,clear sky
1356,Taksimo,,56.3444,114.8794,38.35,83,100,4.0,light rain
1357,Penzance,,50.1186,-5.5371,54.28,88,100,19.24,overcast clouds
1358,Fjerritslev,,57.0813,9.2664,59.05,90,90,16.28,overcast clouds
1359,Morehead,,37.2711,-87.1764,62.83,90,1,0.0,clear sky
1360,Svetlyy,,54.675,20.1347,41.05,75,72,9.82,broken clouds
1361,Santo Tomas,,14.1079,121.1414,86.25,72,58,4.9,broken clouds
1362,Catamayo,,-3.9833,-79.35,63.09,86,66,4.9,broken clouds
1363,Manzanillo,,20.3433,-77.1167,77.38,89,50,9.06,scattered clouds
1364,Boa Esperanca,,-21.09,-45.5658,65.1,81,88,3.38,overcast clouds
1365,Puerto Leguizamo,,-0.1934,-74.7819,75.9,73,43,0.98,scattered clouds
1366,Puerto Cabello,,10.4731,-68.0125,83.23,71,43,8.39,scattered clouds
1367,Loralai,,30.3705,68.598,74.21,51,0,1.23,clear sky
1368,Ulladulla,,-35.35,150.4667,64.87,47,29,14.63,scattered clouds
1369,Hare Bay,,48.8499,-54.0148,54.75,97,95,4.74,overcast clouds
1370,Saldanha,,-33.0117,17.9442,55.45,89,3,14.88,clear sky
1371,Necochea,,-38.5473,-58.7368,46.04,73,87,8.75,overcast clouds
1372,Vila Do Maio,,15.1333,-23.2167,77.79,80,50,9.82,scattered clouds
1373,Rucheng,,32.3883,120.5553,89.01,60,12,7.63,few clouds
1374,Veere,,51.5483,3.6667,61.18,93,27,4.0,scattered clouds
1375,Makakilo City,,21.3469,-158.0858,86.32,62,20,14.97,few clouds
1376,Kiama,,-34.6833,150.8667,68.0,55,62,7.0,broken clouds
1377,Luwuk,,-0.9516,122.7875,85.93,64,98,5.68,overcast clouds
1378,Fukue,,32.6881,128.8419,79.16,73,75,8.05,broken clouds
1379,Sayyan,,15.1718,44.3244,56.37,24,1,2.44,clear sky
1380,Nizwa,,22.9333,57.5333,83.23,51,67,0.58,broken clouds
1381,Pitkyaranta,,61.5734,31.4792,43.14,93,99,5.46,overcast clouds
1382,Penalva,,-3.2942,-45.1736,76.42,86,17,5.82,few clouds
1383,Mozarlandia,,-14.7447,-50.5706,80.85,50,62,4.97,broken clouds
1384,Gorin,,51.1983,136.6669,64.45,52,100,6.49,overcast clouds
1385,Bambanglipuro,,-7.95,110.2833,84.16,63,80,15.3,broken clouds
1386,Pecos,,31.4229,-103.4932,83.23,34,1,10.36,clear sky
1387,Tulle,,45.3333,1.8333,53.98,92,99,2.53,overcast clouds
1388,Salinopolis,,-0.6136,-47.3561,79.63,76,32,11.97,scattered clouds
1389,High Level,,58.5169,-117.136,44.71,93,90,8.05,light rain
1390,Dombarovskiy,,50.7587,59.5386,45.99,55,0,4.94,clear sky
1391,Kampot,,10.6167,104.1833,84.25,72,73,6.02,broken clouds
1392,Chiredzi,,-21.05,31.6667,64.62,74,0,3.98,clear sky
1393,Belmopan,,17.25,-88.7667,81.3,97,100,2.39,overcast clouds
1394,Davila,,18.4726,120.5763,89.58,69,5,7.38,clear sky
1395,Nizhneudinsk,,54.9076,99.0276,41.63,55,84,5.55,broken clouds
1396,Honiara,,-9.4333,159.95,83.21,79,100,6.04,light rain
1397,Agirish,,61.9247,63.0231,31.32,84,88,6.8,overcast clouds
1398,Fort Nelson,,58.8053,-122.7002,44.19,70,90,0.0,light rain
1399,Markova,,48.6758,24.4138,52.32,93,68,2.26,broken clouds
1400,Trinidad,,-14.8333,-64.9,84.81,37,11,3.98,few clouds
1401,Bosanska Gradiska,,45.1411,17.25,64.65,85,40,0.18,scattered clouds
1402,Amazar,,53.858,120.875,45.27,75,79,11.12,light rain
1403,Erenhot,,43.6475,111.9767,64.99,21,0,14.83,clear sky
1404,Kawambwa,,-9.7915,29.0791,73.11,34,98,2.64,overcast clouds
1405,Kardailovo,,51.5386,53.9042,51.98,77,100,2.93,light rain
1406,Navahrudak,,53.6,25.8333,40.37,91,1,4.43,clear sky
1407,Novoasbest,,57.7422,60.2877,34.34,74,100,12.19,overcast clouds
1408,Pustoshka,,56.3355,29.369,39.43,98,13,4.83,few clouds
1409,Tjome,,59.1109,10.3933,53.6,98,90,4.61,moderate rain
1410,Igrim,,63.1906,64.4162,32.74,80,20,3.87,few clouds
1411,Quatre Cocos,,-20.2078,57.7625,71.1,76,70,20.36,broken clouds
1412,Orlik,,52.5178,99.825,33.53,76,100,2.98,light snow
1413,Malmesbury,,-33.4608,18.7271,58.8,94,2,2.89,clear sky
1414,Mindelo,,16.8901,-24.9804,78.35,73,75,14.97,broken clouds
1415,Gibara,,21.1097,-76.1317,79.92,80,5,8.21,clear sky
1416,Volokolamsk,,56.0336,35.9694,45.86,96,100,8.81,overcast clouds
1417,Zeya,,53.75,127.2667,54.3,98,100,8.97,light rain
1418,Dhidhdhoo,,6.8833,73.1,79.83,78,100,19.77,light rain
1419,Haimen,,23.1935,116.6142,85.89,63,1,9.6,clear sky
1420,Sisimiut,GL,66.9395,-53.6735,25.54,49,0,7.05,clear sky
1421,Garowe,SO,8.4054,48.4845,76.64,56,6,17.78,clear sky
1422,Ban Nahin,LA,18.2418,104.2122,88.63,57,7,0.36,clear sky
1423,Mangrol,IN,21.1167,70.1167,81.55,81,94,5.53,overcast clouds
1424,Mataura,NZ,-46.1927,168.8643,55.47,34,4,2.06,clear sky
1425,Avarua,CK,-21.2078,-159.775,78.85,69,46,3.44,scattered clouds
1426,Haines Junction,CA,60.7522,-137.5108,37.35,75,100,4.61,overcast clouds
1427,Yulara,AU,-25.2406,130.9889,87.64,8,95,16.11,overcast clouds
1428,Atuona,PF,-9.8,-139.0333,78.08,73,5,18.81,clear sky
1429,San Policarpo,PH,12.1791,125.5072,87.08,63,99,3.94,overcast clouds
1430,Lamu,KE,-2.2717,40.902,77.22,80,9,14.12,clear sky
1431,Nanortalik,GL,60.1432,-45.2371,36.91,79,8,3.56,clear sky
1432,Porto Novo,BJ,6.4965,2.6036,76.82,90,99,2.8,overcast clouds
1433,Jamestown,US,42.097,-79.2353,63.72,84,75,1.99,broken clouds
1434,Castro,BR,-24.7911,-50.0119,61.03,83,1,5.57,clear sky
1435,Dikson,RU,73.5069,80.5464,35.53,86,76,24.67,broken clouds
1436,Codrington,AU,-38.2667,141.9667,64.2,53,13,12.41,few clouds
1437,Arraial Do Cabo,BR,-22.9661,-42.0278,71.08,87,86,22.15,overcast clouds
1438,Aksu,CN,41.1231,80.2644,70.5,20,0,1.1,clear sky
1439,Bredasdorp,ZA,-34.5322,20.0403,56.52,88,39,1.14,scattered clouds
1440,Busselton,AU,-33.65,115.3333,63.09,75,64,12.41,broken clouds
1441,Payo,ID,-3.7508,103.6372,80.33,84,91,1.7,overcast clouds
1442,Leningradskiy,RU,69.3833,178.4167,29.75,79,100,6.31,overcast clouds
1443,Zhob,PK,31.3411,69.4481,75.02,56,0,1.83,clear sky
1444,Edinet,MD,48.1681,27.305,53.42,74,62,5.64,light rain
1445,Zalari,RU,53.5584,102.5065,43.7,47,77,5.08,broken clouds
1446,Punta Arenas,CL,-53.15,-70.9167,41.11,81,0,12.66,clear sky
1447,Ushuaia,AR,-54.8,-68.3,38.86,70,0,1.14,clear sky
1448,Baixa Grande,BR,-11.9597,-40.1681,67.05,96,25,5.93,scattered clouds
1449,Karratha,AU,-20.7377,116.8463,80.94,25,5,10.96,clear sky
1450,East London,ZA,-33.0153,27.9116,66.04,80,80,18.12,broken clouds
1451,Albany,US,42.6001,-73.9662,55.58,87,6,5.21,clear sky
1452,Vila Velha,BR,-20.3297,-40.2925,73.35,78,75,4.61,broken clouds
1453,Dibulla,CO,11.2725,-73.3091,79.2,88,41,5.19,scattered clouds
1454,Barras,BR,-4.2444,-42.2944,75.29,82,49,5.68,scattered clouds
1455,Kapaa,US,22.0752,-159.319,84.18,75,40,7.0,light rain
1456,Asau,RO,46.4333,26.4,54.52,92,1,1.9,light rain
1457,Tarbes,FR,43.25,0.1667,64.26,94,0,4.61,clear sky
1458,Takoradi,GH,4.8845,-1.7554,73.85,93,99,7.94,overcast clouds
1459,Butaritari,KI,3.0707,172.7902,83.71,73,91,13.91,light rain
1460,New Richmond,US,45.123,-92.5366,69.26,88,1,0.0,clear sky
